Identifier:,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,IHS7044-20214I01,,,,,,
 138,    -356,   -0.0022,    -208,   -0.0025,    -148,   -0.0018,     -82,   -0.0005,      72,    0.0009,    -154,   -0.0019,    -226,   -0.0007,    -568,   -0.0035,     342,    0.0021,     440,    0.0013,     422,    0.0026,      18,    0.0001,    -453,   -0.0014,    -439,   -0.0027,     -14,   -0.0001,    -430,   -0.0007,     -72,   -0.0002,    -358,   -0.0011,    -134,   -0.0002,     -51,   -0.0002,     -83,   -0.0003,     217,    0.0003,     114,    0.0003,     103,    0.0003,    -325,   -0.0020,     -23,   -0.0003,    -302,   -0.0037,
 139,    -374,   -0.0023,    -223,   -0.0027,    -151,   -0.0018,    -109,   -0.0007,      67,    0.0008,    -176,   -0.0021,    -260,   -0.0008,    -567,   -0.0035,     307,    0.0019,     329,    0.0010,     372,    0.0023,     -43,   -0.0003,    -481,   -0.0015,    -450,   -0.0027,     -31,   -0.0002,    -429,   -0.0007,     -71,   -0.0002,    -358,   -0.0011,    -172,   -0.0003,    -110,   -0.0003,     -62,   -0.0002,     169,    0.0003,     109,    0.0003,      60,    0.0002,    -349,   -0.0021,     -16,   -0.0002,    -333,   -0.0041,
 140,    -384,   -0.0023,    -235,   -0.0029,    -149,   -0.0018,    -136,   -0.0008,      69,    0.0008,    -205,   -0.0025,    -298,   -0.0009,    -580,   -0.0035,     282,    0.0017,     225,    0.0007,     333,    0.0020,    -108,   -0.0007,    -518,   -0.0016,    -455,   -0.0028,     -63,   -0.0004,    -422,   -0.0006,     -63,   -0.0002,    -359,   -0.0011,    -185,   -0.0003,    -159,   -0.0005,     -26,   -0.0001,     117,    0.0002,      99,    0.0003,      18,    0.0001,    -366,   -0.0022,     -22,   -0.0003,    -344,   -0.0042,
 141,    -385,   -0.0023,    -243,   -0.0030,    -142,   -0.0017,    -159,   -0.0010,      77,    0.0009,    -236,   -0.0029,    -337,   -0.0010,    -606,   -0.0037,     269,    0.0016,     141,    0.0004,     309,    0.0019,    -168,   -0.0010,    -560,   -0.0017,    -452,   -0.0028,    -108,   -0.0007,    -420,   -0.0006,     -56,   -0.0002,    -364,   -0.0011,    -175,   -0.0003,    -189,   -0.0006,      14,    0.0000,      60,    0.0001,      78,    0.0002,     -18,   -0.0001,    -381,   -0.0023,     -44,   -0.0005,    -337,   -0.0041,
 142,    -378,   -0.0023,    -247,   -0.0030,    -131,   -0.0016,    -178,   -0.0011,      89,    0.0011,    -267,   -0.0033,    -372,   -0.0011,    -640,   -0.0039,     268,    0.0016,      87,    0.0003,     301,    0.0018,    -214,   -0.0013,    -604,   -0.0018,    -443,   -0.0027,    -161,   -0.0010,    -431,   -0.0007,     -56,   -0.0002,    -375,   -0.0011,    -153,   -0.0002,    -199,   -0.0006,      46,    0.0001,       1,    0.0000,      45,    0.0001,     -44,   -0.0001,    -391,   -0.0024,     -77,   -0.0009,    -314,   -0.0038,
 143,    -369,   -0.0023,    -250,   -0.0031,    -119,   -0.0015,    -191,   -0.0012,     102,    0.0012,    -293,   -0.0036,    -401,   -0.0012,    -678,   -0.0041,     277,    0.0017,      66,    0.0002,     305,    0.0019,    -239,   -0.0015,    -642,   -0.0020,    -428,   -0.0026,    -214,   -0.0013,    -460,   -0.0007,     -68,   -0.0002,    -392,   -0.0012,    -129,   -0.0002,    -189,   -0.0006,      60,    0.0002,     -59,   -0.0001,       2,    0.0000,     -61,   -0.0002,    -402,   -0.0025,    -118,   -0.0014,    -284,   -0.0035,
 144,    -362,   -0.0022,    -253,   -0.0031,    -109,   -0.0013,    -201,   -0.0012,     112,    0.0014,    -313,   -0.0038,    -421,   -0.0013,    -712,   -0.0043,     291,    0.0018,      74,    0.0002,     315,    0.0019,    -241,   -0.0015,    -673,   -0.0021,    -412,   -0.0025,    -261,   -0.0016,    -510,   -0.0008,     -96,   -0.0003,    -414,   -0.0013,    -116,   -0.0002,    -164,   -0.0005,      48,    0.0001,    -115,   -0.0002,     -48,   -0.0001,     -67,   -0.0002,    -413,   -0.0025,    -159,   -0.0019,    -254,   -0.0031,
 145,    -359,   -0.0022,    -258,   -0.0031,    -101,   -0.0012,    -207,   -0.0013,     118,    0.0014,    -325,   -0.0040,    -434,   -0.0013,    -736,   -0.0045,     302,    0.0018,     101,    0.0003,     325,    0.0020,    -224,   -0.0014,    -693,   -0.0021,    -397,   -0.0024,    -296,   -0.0018,    -578,   -0.0009,    -139,   -0.0004,    -439,   -0.0013,    -125,   -0.0002,    -134,   -0.0004,       9,    0.0000,    -169,   -0.0003,    -101,   -0.0003,     -68,   -0.0002,    -427,   -0.0026,    -194,   -0.0024,    -233,   -0.0028,
 146,    -366,   -0.0022,    -267,   -0.0033,     -99,   -0.0012,    -211,   -0.0013,     118,    0.0014,    -329,   -0.0040,    -441,   -0.0013,    -747,   -0.0046,     306,    0.0019,     131,    0.0004,     327,    0.0020,    -196,   -0.0012,    -702,   -0.0021,    -386,   -0.0024,    -316,   -0.0019,    -655,   -0.0010,    -192,   -0.0006,    -463,   -0.0014,    -158,   -0.0002,    -107,   -0.0003,     -51,   -0.0002,    -217,   -0.0003,    -151,   -0.0005,     -66,   -0.0002,    -445,   -0.0027,    -217,   -0.0026,    -228,   -0.0028,
 147,    -380,   -0.0023,    -279,   -0.0034,    -101,   -0.0012,    -217,   -0.0013,     111,    0.0014,    -328,   -0.0040,    -445,   -0.0014,    -743,   -0.0045,     298,    0.0018,     149,    0.0005,     315,    0.0019,    -166,   -0.0010,    -702,   -0.0021,    -382,   -0.0023,    -320,   -0.0020,    -734,   -0.0011,    -250,   -0.0008,    -484,   -0.0015,    -216,   -0.0003,     -93,   -0.0003,    -123,   -0.0004,    -260,   -0.0004,    -193,   -0.0006,     -67,   -0.0002,    -468,   -0.0029,    -225,   -0.0027,    -243,   -0.0030,
 148,    -402,   -0.0025,    -295,   -0.0036,    -107,   -0.0013,    -226,   -0.0014,      99,    0.0012,    -325,   -0.0040,    -449,   -0.0014,    -726,   -0.0044,     277,    0.0017,     143,    0.0004,     287,    0.0018,    -144,   -0.0009,    -698,   -0.0021,    -385,   -0.0023,    -313,   -0.0019,    -803,   -0.0012,    -304,   -0.0009,    -499,   -0.0015,    -293,   -0.0004,     -98,   -0.0003,    -195,   -0.0006,    -300,   -0.0005,    -225,   -0.0007,     -75,   -0.0002,    -492,   -0.0030,    -218,   -0.0027,    -274,   -0.0033,
 149,    -430,   -0.0026,    -314,   -0.0038,    -116,   -0.0014,    -239,   -0.0015,      83,    0.0010,    -322,   -0.0039,    -458,   -0.0014,    -701,   -0.0043,     243,    0.0015,     103,    0.0003,     243,    0.0015,    -140,   -0.0009,    -692,   -0.0021,    -393,   -0.0024,    -299,   -0.0018,    -856,   -0.0013,    -349,   -0.0011,    -507,   -0.0015,    -378,   -0.0006,    -124,   -0.0004,    -254,   -0.0008,    -338,   -0.0005,    -244,   -0.0007,     -94,   -0.0003,    -519,   -0.0032,    -200,   -0.0024,    -319,   -0.0039,
 150,    -457,   -0.0028,    -332,   -0.0041,    -125,   -0.0015,    -257,   -0.0016,      68,    0.0008,    -325,   -0.0040,    -471,   -0.0014,    -672,   -0.0041,     201,    0.0012,      30,    0.0001,     188,    0.0011,    -158,   -0.0010,    -692,   -0.0021,    -405,   -0.0025,    -287,   -0.0018,    -888,   -0.0014,    -380,   -0.0012,    -508,   -0.0016,    -461,   -0.0007,    -169,   -0.0005,    -292,   -0.0009,    -376,   -0.0006,    -253,   -0.0008,    -123,   -0.0004,    -545,   -0.0033,    -177,   -0.0022,    -368,   -0.0045,
 151,    -482,   -0.0029,    -350,   -0.0043,    -132,   -0.0016,    -279,   -0.0017,      55,    0.0007,    -334,   -0.0041,    -493,   -0.0015,    -648,   -0.0040,     155,    0.0009,     -70,   -0.0002,     127,    0.0008,    -197,   -0.0012,    -699,   -0.0021,    -416,   -0.0025,    -283,   -0.0017,    -898,   -0.0014,    -394,   -0.0012,    -504,   -0.0015,    -529,   -0.0008,    -226,   -0.0007,    -303,   -0.0009,    -416,   -0.0006,    -256,   -0.0008,    -160,   -0.0005,    -568,   -0.0035,    -155,   -0.0019,    -413,   -0.0050,
 152,    -499,   -0.0030,    -364,   -0.0044,    -135,   -0.0016,    -304,   -0.0019,      47,    0.0006,    -351,   -0.0043,    -521,   -0.0016,    -634,   -0.0039,     113,    0.0007,    -185,   -0.0006,      69,    0.0004,    -254,   -0.0016,    -716,   -0.0022,    -424,   -0.0026,    -292,   -0.0018,    -891,   -0.0014,    -394,   -0.0012,    -497,   -0.0015,    -574,   -0.0009,    -286,   -0.0009,    -288,   -0.0009,    -461,   -0.0007,    -258,   -0.0008,    -203,   -0.0006,    -587,   -0.0036,    -141,   -0.0017,    -446,   -0.0054,
 153,    -506,   -0.0031,    -374,   -0.0046,    -132,   -0.0016,    -328,   -0.0020,      46,    0.0006,    -374,   -0.0046,    -553,   -0.0017,    -633,   -0.0039,      80,    0.0005,    -298,   -0.0009,      21,    0.0001,    -319,   -0.0019,    -741,   -0.0023,    -425,   -0.0026,    -316,   -0.0019,    -876,   -0.0013,    -385,   -0.0012,    -491,   -0.0015,    -591,   -0.0009,    -338,   -0.0010,    -253,   -0.0008,    -510,   -0.0008,    -264,   -0.0008,    -246,   -0.0008,    -601,   -0.0037,    -141,   -0.0017,    -460,   -0.0056,
 154,    -504,   -0.0031,    -379,   -0.0046,    -125,   -0.0015,    -350,   -0.0021,      52,    0.0006,    -402,   -0.0049,    -586,   -0.0018,    -645,   -0.0039,      59,    0.0004,    -395,   -0.0012,     -13,   -0.0001,    -382,   -0.0023,    -774,   -0.0024,    -419,   -0.0026,    -355,   -0.0022,    -862,   -0.0013,    -374,   -0.0011,    -488,   -0.0015,    -584,   -0.0009,    -374,   -0.0011,    -210,   -0.0006,    -565,   -0.0009,    -280,   -0.0009,    -285,   -0.0009,    -611,   -0.0037,    -156,   -0.0019,    -455,   -0.0056,
 155,    -494,   -0.0030,    -381,   -0.0047,    -113,   -0.0014,    -368,   -0.0022,      62,    0.0008,    -430,   -0.0052,    -617,   -0.0019,    -668,   -0.0041,      51,    0.0003,    -463,   -0.0014,     -31,   -0.0002,    -432,   -0.0026,    -809,   -0.0025,    -405,   -0.0025,    -404,   -0.0025,    -857,   -0.0013,    -367,   -0.0011,    -490,   -0.0015,    -560,   -0.0009,    -389,   -0.0012,    -171,   -0.0005,    -621,   -0.0009,    -307,   -0.0009,    -314,   -0.0010,    -616,   -0.0038,    -184,   -0.0022,    -432,   -0.0053,
 156,    -479,   -0.0029,    -380,   -0.0046,     -99,   -0.0012,    -381,   -0.0023,      74,    0.0009,    -455,   -0.0056,    -643,   -0.0020,    -697,   -0.0043,      54,    0.0003,    -495,   -0.0015,     -33,   -0.0002,    -462,   -0.0028,    -841,   -0.0026,    -385,   -0.0023,    -456,   -0.0028,    -870,   -0.0013,    -371,   -0.0011,    -499,   -0.0015,    -530,   -0.0008,    -382,   -0.0012,    -148,   -0.0005,    -678,   -0.0010,    -345,   -0.0011,    -333,   -0.0010,    -620,   -0.0038,    -222,   -0.0027,    -398,   -0.0049,
 157,    -463,   -0.0028,    -378,   -0.0046,     -85,   -0.0010,    -389,   -0.0024,      85,    0.0010,    -474,   -0.0058,    -660,   -0.0020,    -724,   -0.0044,      64,    0.0004,    -496,   -0.0015,     -27,   -0.0002,    -469,   -0.0029,    -866,   -0.0026,    -363,   -0.0022,    -503,   -0.0031,    -903,   -0.0014,    -390,   -0.0012,    -513,   -0.0016,    -507,   -0.0008,    -358,   -0.0011,    -149,   -0.0005,    -733,   -0.0011,    -392,   -0.0012,    -341,   -0.0010,    -624,   -0.0038,    -263,   -0.0032,    -361,   -0.0044,
 158,    -452,   -0.0028,    -378,   -0.0046,     -74,   -0.0009,    -392,   -0.0024,      92,    0.0011,    -484,   -0.0059,    -668,   -0.0020,    -743,   -0.0045,      75,    0.0005,    -472,   -0.0014,     -18,   -0.0001,    -454,   -0.0028,    -880,   -0.0027,    -341,   -0.0021,    -539,   -0.0033,    -956,   -0.0015,    -425,   -0.0013,    -531,   -0.0016,    -501,   -0.0008,    -324,   -0.0010,    -177,   -0.0005,    -784,   -0.0012,    -443,   -0.0014,    -341,   -0.0010,    -630,   -0.0038,    -299,   -0.0037,    -331,   -0.0040,
 159,    -448,   -0.0027,    -381,   -0.0047,     -67,   -0.0008,    -392,   -0.0024,      94,    0.0011,    -486,   -0.0059,    -670,   -0.0020,    -750,   -0.0046,      80,    0.0005,    -439,   -0.0013,     -15,   -0.0001,    -424,   -0.0026,    -883,   -0.0027,    -322,   -0.0020,    -561,   -0.0034,   -1021,   -0.0016,    -472,   -0.0014,    -549,   -0.0017,    -520,   -0.0008,    -290,   -0.0009,    -230,   -0.0007,    -829,   -0.0013,    -493,   -0.0015,    -336,   -0.0010,    -639,   -0.0039,    -324,   -0.0040,    -315,   -0.0038,
 160,    -453,   -0.0028,    -387,   -0.0047,     -66,   -0.0008,    -393,   -0.0024,      88,    0.0011,    -481,   -0.0059,    -667,   -0.0020,    -741,   -0.0045,      74,    0.0005,    -411,   -0.0013,     -23,   -0.0001,    -388,   -0.0024,    -875,   -0.0027,    -310,   -0.0019,    -565,   -0.0034,   -1091,   -0.0017,    -526,   -0.0016,    -565,   -0.0017,    -565,   -0.0009,    -267,   -0.0008,    -298,   -0.0009,    -869,   -0.0013,    -536,   -0.0016,    -333,   -0.0010,    -653,   -0.0040,    -335,   -0.0041,    -318,   -0.0039,
 161,    -468,   -0.0029,    -398,   -0.0049,     -70,   -0.0009,    -396,   -0.0024,      76,    0.0009,    -472,   -0.0058,    -663,   -0.0020,    -718,   -0.0044,      55,    0.0003,    -406,   -0.0012,     -48,   -0.0003,    -358,   -0.0022,    -861,   -0.0026,    -305,   -0.0019,    -556,   -0.0034,   -1154,   -0.0018,    -579,   -0.0018,    -575,   -0.0018,    -630,   -0.0010,    -260,   -0.0008,    -370,   -0.0011,    -903,   -0.0014,    -568,   -0.0017,    -335,   -0.0010,    -670,   -0.0041,    -330,   -0.0040,    -340,   -0.0042,
 162,    -488,   -0.0030,    -411,   -0.0050,     -77,   -0.0009,    -403,   -0.0025,      60,    0.0007,    -463,   -0.0057,    -662,   -0.0020,    -684,   -0.0042,      22,    0.0001,    -431,   -0.0013,     -89,   -0.0005,    -342,   -0.0021,    -844,   -0.0026,    -306,   -0.0019,    -538,   -0.0033,   -1201,   -0.0018,    -623,   -0.0019,    -578,   -0.0018,    -709,   -0.0011,    -276,   -0.0008,    -433,   -0.0013,    -933,   -0.0014,    -587,   -0.0018,    -346,   -0.0011,    -688,   -0.0042,    -312,   -0.0038,    -376,   -0.0046,
 163,    -510,   -0.0031,    -426,   -0.0052,     -84,   -0.0010,    -414,   -0.0025,      43,    0.0005,    -457,   -0.0056,    -665,   -0.0020,    -645,   -0.0039,     -20,   -0.0001,    -491,   -0.0015,    -144,   -0.0009,    -347,   -0.0021,    -829,   -0.0025,    -311,   -0.0019,    -518,   -0.0032,   -1227,   -0.0019,    -654,   -0.0020,    -573,   -0.0017,    -788,   -0.0012,    -312,   -0.0010,    -476,   -0.0015,    -962,   -0.0015,    -594,   -0.0018,    -368,   -0.0011,    -707,   -0.0043,    -286,   -0.0035,    -421,   -0.0051,
 164,    -530,   -0.0032,    -439,   -0.0054,     -91,   -0.0011,    -431,   -0.0026,      27,    0.0003,    -458,   -0.0056,    -676,   -0.0021,    -608,   -0.0037,     -68,   -0.0004,    -582,   -0.0018,    -206,   -0.0013,    -376,   -0.0023,    -822,   -0.0025,    -318,   -0.0019,    -504,   -0.0031,   -1230,   -0.0019,    -668,   -0.0020,    -562,   -0.0017,    -854,   -0.0013,    -362,   -0.0011,    -492,   -0.0015,    -993,   -0.0015,    -592,   -0.0018,    -401,   -0.0012,    -722,   -0.0044,    -258,   -0.0031,    -464,   -0.0057,
 165,    -544,   -0.0033,    -450,   -0.0055,     -94,   -0.0011,    -450,   -0.0027,      17,    0.0002,    -467,   -0.0057,    -693,   -0.0021,    -579,   -0.0035,    -114,   -0.0007,    -692,   -0.0021,    -268,   -0.0016,    -424,   -0.0026,    -825,   -0.0025,    -322,   -0.0020,    -503,   -0.0031,   -1214,   -0.0019,    -667,   -0.0020,    -547,   -0.0017,    -900,   -0.0014,    -419,   -0.0013,    -481,   -0.0015,   -1026,   -0.0016,    -587,   -0.0018,    -439,   -0.0013,    -734,   -0.0045,    -237,   -0.0029,    -497,   -0.0061,
 166,    -547,   -0.0033,    -456,   -0.0056,     -91,   -0.0011,    -470,   -0.0029,      13,    0.0002,    -483,   -0.0059,    -715,   -0.0022,    -563,   -0.0034,    -152,   -0.0009,    -804,   -0.0025,    -321,   -0.0020,    -483,   -0.0029,    -836,   -0.0026,    -320,   -0.0020,    -516,   -0.0031,   -1185,   -0.0018,    -653,   -0.0020,    -532,   -0.0016,    -919,   -0.0014,    -472,   -0.0014,    -447,   -0.0014,   -1064,   -0.0016,    -584,   -0.0018,    -480,   -0.0015,    -742,   -0.0045,    -229,   -0.0028,    -513,   -0.0063,
 167,    -541,   -0.0033,    -458,   -0.0056,     -83,   -0.0010,    -488,   -0.0030,      16,    0.0002,    -504,   -0.0062,    -741,   -0.0023,    -562,   -0.0034,    -179,   -0.0011,    -906,   -0.0028,    -361,   -0.0022,    -545,   -0.0033,    -856,   -0.0026,    -311,   -0.0019,    -545,   -0.0033,   -1153,   -0.0018,    -634,   -0.0019,    -519,   -0.0016,    -910,   -0.0014,    -511,   -0.0016,    -399,   -0.0012,   -1107,   -0.0017,    -590,   -0.0018,    -517,   -0.0016,    -744,   -0.0045,    -235,   -0.0029,    -509,   -0.0062,
